Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Legal Classification_FI,Legal Classification_FIC,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets
ALFA MIX FI RENDA FIXA LP,02.733.791/0001-94,0.005,20000,0.0,Ana Paula Soler Moreno Fachim ,0,244,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,309401076.2,2019-01-31 00:00:00,-49031813.75,-112341936.37,-86366462.55,330225603.97,351933666.56,370590757.99,0.031040613127999998,0.061576866387,0.160316930106,0.0005105697960000001,0.000561858763,0.002491865367,-0.000446985257,-0.0027923790850000003,-0.006332475953,-0.19836119648099998,-0.088317210227,-0.31893185482700004,0.058471436852,-0.092079743943,0.00644161019,6.0,85992165.97166666
ALFA ORBIS FI RENDA FIXA REFERENCIADO DI LP,02.733.802/0001-36,0.006999999999999999,100000,0.0,Ana Paula Soler Moreno Fachim ,0,244,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42037704.88,2019-01-31 00:00:00,-5176190.25,-3219056.49,-43992750.33,43083966.37,43251808.62,49737007.88,0.028532831087999998,0.057564508921,0.153343213708,0.000125331272,0.000265381371,0.001410189917,-0.0029547672969999998,-0.006804736552,-0.013306192351,-0.20086897852100002,-0.09232956769299999,-0.325905571225,0.055963654811000005,-0.096092101409,-0.000532106208,6.0,85992165.97166666
ALLOCATION FXRF FI MULTIMERCADO,11.888.379/0001-34,0.015,0,0.1,Manoel Evaristo Ferreira Junior,1,94,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28655584.67,2019-01-31 00:00:00,6417484.77,14254569.41,12229374.58,25786608.34,19896994.35,16632174.71,0.036312841320999996,0.065097341516,0.17565441223800002,0.013372433691000002,0.019297053518,0.027019677329,0.004825242936,0.0007280960440000001,0.009005006179,-0.193088968287,-0.084796735098,-0.303594372695,0.06374366504500001,-0.088559268814,0.021779092323,7.0,106421149.1614286
AMAZÔNIA FI AÇÕES,17.812.153/0001-36,0.02,5000,0.2,Diogo Lisa de Figueiredo,14,68,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,19134362.71,2019-01-31 00:00:00,1756403.9,3087535.96,8266676.62,15768414.38,15112927.59,12188838.29,0.17582791878999998,0.137440756296,0.45105411681600005,0.142354700949,0.121973550581,0.09921179528,0.144340320405,0.073071510824,0.284404710757,-0.053573890819,-0.012453320318,-0.028194668117,0.20325874251399997,-0.016215854034,0.2971787969,1.0,19134362.71
AMAZÔNIA PERSONALIZADO FIC RENDA FIXA LP,08.070.814/0001-04,0.015,10000,0.0,Alenir de Oliveira Romanello,1,137,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,82580973.37,2019-01-31 00:00:00,-11011830.65,-13362121.24,-26272534.32,95543717.44,95401072.01,98200362.62,0.023358820815,0.047398683418,0.131100388325,7.7478253e-05,0.000112806317,0.001273914778,-0.00812877757,-0.016970562054,-0.035549017734,-0.20604298879400001,-0.102495393196,-0.34814839660799995,0.050789644539000006,-0.10625792691199999,-0.022774931590000002,56.0,1325857630.9246428
AMJD FI AÇÕES,18.783.169/0001-20,0.02,100,0.0,Alexandre Thiede Donini,4,64,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8074537.82,2019-01-31 00:00:00,30000.0,-11039.26,26960.74,7039809.07,6846092.97,6420167.21,0.241775197888,0.180305019714,0.363225632186,0.190702827901,0.190732521718,0.17582157372200002,0.210287599503,0.11593577424099999,0.196576226127,0.012373388279,0.0304109431,-0.11602315274700001,0.269206021612,0.026648409383999996,0.209350312271,13.0,60863689.81615384
ANDBANK PERFORMANCE LIVRE FIC MULTIMERCADO,04.874.817/0001-40,0.0345,25000,0.2,Ricardo Braga,22,200,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,106748502.71,2019-01-31 00:00:00,-7288684.97,-11799556.39,9274702.14,108062638.9,110209924.85,104814870.79,0.045410924743,0.056142657749,0.1838887208,0.02328984354,0.02609679067,0.038365424868,0.013923326358000001,-0.008226587722999999,0.017239314741,-0.18399088486499998,-0.09375141886499999,-0.295360064134,0.072841748467,-0.097513952581,0.030013400884,4.0,31180059.6775
APEX AÇÕES 30 FIC AÇÕES,15.862.830/0001-03,0.025,1000,0.2,Fábio Spinola Vianna,24,77,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,564646813.05,2019-01-31 00:00:00,135653367.82,186509387.32,102077040.98,415664011.68,353826243.31,310181109.98,0.25637793207000004,0.24476628701300002,0.6056242128489999,0.205566895409,0.195104830505,0.19595495230600002,0.22489033368400002,0.180397041541,0.43897480678999995,0.026976122460999997,0.094872210399,0.12637542791599998,0.283808755793,0.091109676683,0.451748892934,2.0,302577868.83
APEX EQUITIES FIC AÇÕES,21.494.427/0001-63,0.025,20000,0.16,Fábio Spinola Vianna,24,46,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,40508924.61,2019-01-31 00:00:00,13900000.0,17675000.0,10765373.31,29097840.68,22371662.87,18911724.02,0.25431876252999996,0.251628903826,0.621150832397,0.206264286888,0.19592680610500002,0.196363672097,0.222831164145,0.187259658354,0.454501426338,0.024916952921,0.10173482721199999,0.14190204746399998,0.281749586254,0.097972293496,0.467275512482,2.0,302577868.83
ARG I FI MULTIMERCADO,19.523.641/0001-59,0.025,5000,0.15,Mário Alves Barbosa Filho,21,57,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45276756.98,2019-01-31 00:00:00,2715802.65,7129549.41,7785794.74,42522741.49,40024151.99,35504118.83,0.041712671158,0.123728255069,0.301304899272,0.042524363391,0.038987293916999996,0.043979924531,0.010225072771999999,0.059359009596999995,0.134655493213,-0.187689138451,-0.026165821545000002,-0.177943885661,0.069143494881,-0.029928355261,0.147429579357,1.0,45276756.98
ARGUCIA INCOME FI AÇÕES,07.670.115/0001-32,0.04,10000,0.0,Felipe Carvalho da Cruz,4,157,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25782538.78,2019-01-31 00:00:00,145948.57,-1073158.8,-4401123.26,22964964.09,23205228.38,23873296.92,0.13118877555,0.00950949896,0.314459220247,0.189702823849,0.197019412735,0.188877073799,0.099701177165,-0.054859746512000006,0.147809814188,-0.098213034059,-0.140384577654,-0.164789564686,0.158619599274,-0.14414711137,0.16058390033199998,2.0,29207813.975
ARGUCIA QUARK FI MULTIMERCADO,07.810.479/0001-70,0.039900000000000005,50000,0.2,Felipe Carvalho da Cruz,22,154,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,32633089.17,2019-01-31 00:00:00,0.0,260000.0,260000.0,29356680.46,29425353.74,31403617.93,0.08216926296900001,-0.041320883001,0.152848032999,0.285541578972,0.284936390689,0.216673770599,0.050681664584,-0.105690128473,-0.01380137306,-0.14723254664000002,-0.19121495961499999,-0.32640075193400003,0.109600086693,-0.194977493331,-0.0010272869160000001,2.0,29207813.975
ARIA CAPITAL ALLOCATION FIC MULTIMERCADO,21.082.114/0001-06,0.035,10000,0.2,Eduardo Vaz do Canto,5,41,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6711861.09,2019-01-31 00:00:00,-122855.78,-1068338.23,-1487764.02,6485527.72,6729491.26,6980501.06,0.080129518008,0.047926757546,0.15085452374400002,0.030545735202,0.033408809974999995,0.025808839883,0.048641919623,-0.016442487927,-0.015794882315,-0.149272291601,-0.101967319068,-0.328394261189,0.10756034173199999,-0.10572985278399999,-0.003020796171,2.0,16655538.45
ARIA CAPITAL HEDGE FI MULTIMERCADO,17.414.721/0001-40,0.025,10000,0.2,Eduardo Vaz do Canto,1,43,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26599215.81,2019-01-31 00:00:00,-1486461.99,-10619293.66,-6661671.5,25575732.16,29088643.97,31062952.35,0.093258251156,0.06500309624299999,0.189011160401,0.032081268447,0.034938293138,0.053825042725,0.061770652770999995,0.00063385077,0.022361754342000002,-0.136143558453,-0.084890980371,-0.29023762453199997,0.12068907488000001,-0.088653514088,0.035135840486,2.0,16655538.45
ARTESANAL FIC MULTIMERCADO,09.625.909/0001-00,0.03,100,0.2,Alexandre Fontes Tamietto Galhano,2,121,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34735486.43,2019-01-31 00:00:00,-10598569.55,-38365994.41,-47446980.35,38531095.41,46698421.17,63083020.55,0.03706019242,0.071307421575,0.197214953203,0.008150871167,0.009317634166,0.010181904862,0.0055725940350000005,0.0069381761019999995,0.030565547143999998,-0.192341617189,-0.07858665504000001,-0.28203383172999996,0.064491016144,-0.082349188756,0.043339633288,2.0,78538786.695
ARTESANAL FI RENDA FIXA,24.773.832/0001-09,0.006999999999999999,1000,0.0,Alexandre Fontes Tamietto Galhano,0,31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,122342086.96,2019-02-01 00:00:00,10209688.76,22134641.75,81715887.96,104795841.69,91750092.88,74022532.12,0.032862820454,0.065705516509,0.17363843555199998,0.000106856631,0.000171700193,0.0013907366730000002,0.0013752220689999999,0.0013362710359999998,0.006989029492999999,-0.196538989154,-0.084188560105,-0.305610349381,0.060293644178000004,-0.087951093821,0.019763115637,2.0,78538786.695
ARX ESPECIAL FIC MULTIMERCADO,11.357.776/0001-80,0.03,20000,0.2,Roberto David Benisti,5,109,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,136710723.94,2019-01-31 00:00:00,-17284216.17,-54650888.22,-45222975.83,142602778.97,152610516.31,146276504.5,0.050424730698,0.072983033632,0.18649300366399998,0.029177065985,0.026406975552,0.027056975147000003,0.018937132313,0.00861378816,0.019843597605,-0.178977078911,-0.076911042982,-0.29275578126900004,0.077855554422,-0.080673576698,0.032617683749,20.0,271846388.305
ARX EXTRA ACCESS FIC MULTIMERCADO,21.293.613/0001-34,0.025,5000,0.0,Rafael de Almeida Mazzer,22,48,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2305937.26,2019-01-31 00:00:00,-253220.52,-1420491.49,-24435448.99,2341307.92,2490053.85,13551645.59,0.051535804657,0.068183230354,0.167464611509,0.036354411768,0.031527081416999996,0.034783288701,0.020048206272,0.003813984881,0.00081520545,-0.17786600495199997,-0.08171084626000001,-0.311784173424,0.078966628381,-0.08547337997599999,0.013589291593999998,6.0,118012095.17666666
ARX EXTRA FIC MULTIMERCADO,06.041.290/0001-06,0.025,20000,0.2,Roberto David Benisti,22,181,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,253282845.21,2019-01-31 00:00:00,-104148624.79,-387683367.28,-730734675.91,306068196.87,381614286.43,704849961.78,0.05316458465,0.07106285288099999,0.174139269327,0.036531726869,0.031721550721,0.034951198781000004,0.021676986264,0.0066936074089999995,0.007489863268,-0.17623722495900002,-0.078831223733,-0.30510951560599997,0.080595408373,-0.082593757449,0.020263949412,20.0,271846388.305
ARX FI AÇÕES,04.515.848/0001-04,0.02,20000,0.2,Rogério Freitas Poppe de Figueiredo,4,210,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19369831.34,2019-01-31 00:00:00,-8416288.07,-12839061.81,-62385047.9,18644842.45,23015688.31,31957441.91,0.264972236162,0.164873212695,0.511312659363,0.237874002453,0.227775544629,0.215093968512,0.23348463777700001,0.100503967222,0.34466325330399994,0.035570426553,0.014979136080999999,0.03206387443,0.292403059886,0.011216602365,0.357437339448,4.0,142097628.2725
ARX INCOME FI AÇÕES,03.168.062/0001-03,0.04,20000,0.0,Rogério Freitas Poppe de Figueiredo,4,235,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,388660245.47,2019-01-31 00:00:00,92743935.99,129796019.22,146136935.75,273721463.41,240490946.34,196491422.78,0.279200861865,0.279542686246,0.6122548564920001,0.234491436045,0.226392686153,0.215075576538,0.24771326348,0.215173440774,0.44560545043300004,0.049799052255999995,0.129648609632,0.133006071559,0.30663168558799997,0.125886075916,0.45837953657600006,4.0,142097628.2725
ARX LONG SHORT FIC MULTIMERCADO,07.158.060/0001-86,0.025,20000,0.2,Rogério Freitas Poppe de Figueiredo,5,166,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67008741.53,2019-01-31 00:00:00,-29270601.04,-78863484.04,-306897247.53,76405133.81,94465211.63,130398283.75,0.03419137236,0.054983293211,0.143980975976,0.025323723131000002,0.030304158932,0.030452747611,0.002703773975,-0.009385952262000001,-0.022668430083,-0.195210437249,-0.09491078340299999,-0.335267808957,0.061622196084,-0.098673317119,-0.00989434394,4.0,142097628.2725
ARX LONG TERM FIC AÇÕES,10.237.480/0001-62,0.025,20000,0.2,Rogério Freitas Poppe de Figueiredo,24,124,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,93351694.75,2019-01-31 00:00:00,-12185507.28,-19365963.06,-71410539.95,82190007.76,87969346.83,86344958.15,0.315462130211,0.19755964794699998,0.564623915346,0.223002512813,0.204730033422,0.190129247947,0.283974531826,0.133190402475,0.397974509287,0.086060320602,0.047665571333,0.085375130413,0.34289295393499997,0.043903037617000006,0.41074859543099995,4.0,142097628.2725
ARX TARGET INSTITUCIONAL FI MULTIMERCADO,03.369.187/0001-93,0.013500000000000002,5000,0.2,Roberto David Benisti,1,232,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85325065.83,2019-01-31 00:00:00,-423829.18,692291.15,-20439363.1,76465184.81,79694246.86,74554604.05,0.040563859492000004,0.074255840746,0.18311042247700002,0.013346813715000001,0.011708246161,0.010265356284,0.009076261107,0.009886595272999999,0.016461016418,-0.188837950116,-0.075638235869,-0.296138362456,0.067994683216,-0.079400769585,0.029235102562,20.0,271846388.305
ATHENA TOTAL RETURN II FIC AÇÕES,23.186.344/0001-32,0.035,5000,0.0,André Sarmento Vainer,24,40,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,88439605.01,2019-01-31 00:00:00,-7343165.06,2586594.15,51184636.14,77925849.25,80181037.42,61022658.92,0.25199466101900003,0.126929995365,0.394055117601,0.142988439729,0.139231839651,0.12594116516099998,0.22050706263300002,0.062560749893,0.227405711542,0.02259285141,-0.022964081249000002,-0.085193667332,0.27942548474199996,-0.026726614965,0.240179797686,1.0,88439605.01
ATLAS ONE FIC AÇÕES,13.083.227/0001-90,0.025,20000,0.2,Thomas de Mello e Souza,24,89,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,56016648.48,2019-01-31 00:00:00,12541770.87,27816770.86,39319770.86,41680794.45,35847155.15,21667176.49,0.223798700404,0.202873421116,0.483622209446,0.187003223133,0.16895612338,0.151613225927,0.192311102018,0.138504175644,0.316972803387,-0.005603109205,0.052979344501999995,0.004373424513,0.251229524127,0.049216810786,0.32974688953,1.0,56016648.48
AVANTGARDE CAPITAL FI MULTIMERCADO,22.588.975/0001-15,0.025,5000,0.2,Luciano Boudjoukian França,21,43,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2917567.63,2019-01-31 00:00:00,-1043936.77,-1213215.47,523272.66,3224233.16,3557696.25,3252467.28,0.11128748239,0.042382308674,0.298766434915,0.115501078873,0.11796239998300001,0.108125896087,0.079799884005,-0.021986936797999998,0.132117028856,-0.11811432721899999,-0.10751176793999999,-0.18048235001799998,0.138718306114,-0.111274301656,0.144891115,1.0,2917567.63
AWX EQUILIBRIUM FIC MULTIMERCADO,20.378.135/0001-00,0.0017000000000000001,10000,0.2,Ivan Kraiser,5,53,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,9741036.38,2019-01-31 00:00:00,-626687.49,-1398451.78,-14366407.14,9689864.27,9762299.1,13232539.38,0.06082851575500001,0.106757223118,0.174604892217,0.028671284942,0.026430663152,0.077973177307,0.029340917369000002,0.042387977645,0.007955486158,-0.168573293854,-0.043136853496,-0.304643892716,0.08825933947799999,-0.046899387212,0.020729572302,2.0,49340767.625
AZ QUEST AÇÕES FIC AÇÕES,07.279.657/0001-89,0.025,10000,0.2,Alexandre Paixão Silvério,4,163,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,845160633.51,2019-01-31 00:00:00,185660421.68,473383800.83,560605056.39,642217716.15,513578505.35,327345610.78,0.204801713897,0.197585365974,0.547669357771,0.235555927068,0.22060250417,0.20683986117300002,0.173314115512,0.13321612050200002,0.38101995171200004,-0.024600095712,0.04769128936000001,0.068420572838,0.23223253761999998,0.043928755644,0.393794037856,5.0,540582250.194
AZ QUEST AZIMUT IMPACTO FIC MULTIMERCADO CRÉDITO PRIVADO,26.387.057/0001-89,0.03,1000,0.0,Laurence Mello,6,26,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,28282218.67,2019-01-31 00:00:00,4911445.2,9257026.74,19182418.63,21551108.48,18740716.84,14385871.62,0.03000791529,0.061146530973999996,0.167401979929,0.005895043818,0.006941502862,0.008267237941,-0.0014796830950000001,-0.003222714498,0.00075257387,-0.199393894319,-0.08874754564,-0.31184680500399997,0.057438739014,-0.092510079356,0.013526660014,4.0,1563499122.4975
AZ QUEST EQUITY HEDGE FIC MULTIMERCADO,09.141.893/0001-60,0.025,5000,0.2,Alexandre Paixão Silvério,5,134,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,260466192.36,2019-01-31 00:00:00,148535293.72,182813767.77,180570077.3,161392040.23,118870586.84,97676428.83,0.038253465025,0.083570207823,0.19511067121300002,0.024216473982,0.022081037874,0.022946706237,0.00676586664,0.019200962351,0.028461265154,-0.191148344584,-0.066323868791,-0.28413811372000003,0.06568428874900001,-0.070086402507,0.041235351297999996,5.0,540582250.194
AZ QUEST LEGAN TERMO FI MULTIMERCADO,22.681.798/0001-17,0.004,5000,0.1,Alexandre Paixão Silvério,6,41,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,121587188.91,2019-01-31 00:00:00,75777857.23,67516763.53,45141939.47,67783171.72,55707034.18,56012905.47,0.034687090998,0.070088846037,0.177011577382,0.001212662734,0.001087788741,0.001684315496,0.003199492613,0.005719600565,0.010362171323,-0.19471471861099998,-0.07980523057700001,-0.30223720755100003,0.062117914722,-0.083567764293,0.023136257466,5.0,540582250.194
AZ QUEST LUCE FIC RENDA FIXA CRÉDITO PRIVADO LP,23.556.185/0001-10,0.008,5000,0.0,Laurence Mello,1,37,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5608901947.86,2019-01-31 00:00:00,1789449963.43,2648332001.47,4583988125.03,4706359080.35,3866739536.26,2753669039.36,0.033758614044000004,0.068331620481,0.17673309053699998,0.000808661242,0.0007193854500000001,0.001721388298,0.002271015659,0.003962375009,0.010083684478,-0.19564319556499998,-0.08156245613299999,-0.302515694396,0.061189437768,-0.085324989849,0.022857770622000003,4.0,1563499122.4975
AZ QUEST MISTRAL FIC MULTIMERCADO CRÉDITO PRIVADO,23.720.500/0001-01,0.013000000000000001,5000,0.0,Laurence Mello,1,35,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,270896770.05,2019-01-31 00:00:00,59399731.43,83265129.09,133478397.05,235054951.97,212437385.25,190810923.15,0.035292948311,0.06962244766799999,0.178243387697,0.001373481577,0.001240517427,0.0019427334730000002,0.003805349926,0.0052532021959999994,0.011593981638,-0.194108861298,-0.080271628946,-0.301005397236,0.062723772034,-0.084034162662,0.024368067782,4.0,1563499122.4975
AZ QUEST SMALL MID CAPS FIC AÇÕES,11.392.165/0001-72,0.025,10000,0.2,Alexandre Paixão Silvério,22,109,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,861352878.26,2019-01-31 00:00:00,78543306.14,218941599.58,454412903.07,671718830.43,626600078.36,455704405.05,0.27414272724300004,0.245193875735,0.72538643735,0.22887093918600002,0.20462275211699998,0.20278033415399999,0.242655128858,0.180824630263,0.558737031291,0.044740917633999996,0.095299799121,0.246137652417,0.301573550966,0.091537265405,0.571511117434,5.0,540582250.194
AZ QUEST TOP LONG BIASED FIC AÇÕES,13.974.750/0001-06,0.025,10000,0.2,Alexandre Paixão Silvério,24,87,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,614344357.93,2019-01-31 00:00:00,299993866.75,394233269.84,466505010.64,339895496.42,255699410.08,161862205.2,0.26384299660300004,0.30552971086700004,0.729735246867,0.24606164977,0.215256379637,0.214686415153,0.232355398218,0.24116046539500002,0.5630858408080001,0.034441186994,0.155635634253,0.250486461934,0.291273820326,0.15187310053699998,0.575859926952,5.0,540582250.194
AZ QUEST VALORE FI RENDA FIXA CRÉDITO PRIVADO,19.782.311/0001-88,0.015,5000,0.0,Laurence Mello,4,57,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,345915553.41,2019-01-31 00:00:00,127557085.71,180547527.59,245663807.31,285241213.29,231204111.01,166408995.27,0.035539721837,0.069865265242,0.18036388218500002,0.001566168906,0.0014908163660000001,0.002213972839,0.004052123452,0.00549601977,0.013714476125999998,-0.193862087772,-0.08002881137199999,-0.298884902748,0.062970545561,-0.083791345088,0.026488562270000002,4.0,1563499122.4975
AZ QUEST YIELD FIC RENDA FIXA LP,16.599.968/0001-16,0.015,10000,0.2,Sérgio Luiz da Silva,1,76,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197186488.32,2019-01-31 00:00:00,-17597723.21,-38003442.78,-14175557.85,193386580.92,205830357.59,199844500.21,0.039665111761,0.060681329595,0.179775202834,0.0077156066329999995,0.007715995992,0.035259747471,0.008177513374999999,-0.003687915878,0.013125796775,-0.18973669784799999,-0.089212747019,-0.299473582099,0.067095935484,-0.092975280735,0.025899882919,1.0,197186488.32
AZUL QUANTITATIVO FI MULTIMERCADO,11.690.100/0001-03,0.01,5000,0.2,Carlos Alberto Saraiva,2,105,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2763433.86,2019-01-31 00:00:00,-2756536.87,-29957840.46,-140319328.84,3943388.97,9530059.39,46623915.43,0.012888434575000001,0.009414985328,0.07160187125,0.006630469352,0.011653406341,0.020589032838999998,-0.01859916381,-0.054954260144999996,-0.095047534809,-0.216513375034,-0.140479091287,-0.407646913683,0.040319258298999995,-0.144241625003,-0.08227344866599999,2.0,1486025.7249999999
B3 MARGEM GARANTIA FIC RENDA FIXA REFERENCIADO DI,08.627.607/0001-08,0.005,0,0.0,Cícero Augusto Vieira Neto,0,143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,45172925.85,2019-02-01 00:00:00,-20745433.59,-20283401.52,-37918577.45,59172499.55,65658768.54,63659024.26,0.028599043688000002,0.058340901353000005,0.153705457895,4.7878271e-05,0.000132114458,0.00123989556,-0.0028885546969999996,-0.006028344119,-0.012943948164000001,-0.200802765921,-0.09155317526099999,-0.325543327038,0.056029867411999994,-0.095315708977,-0.00016986201999999998,1.0,45172925.85
BAHIA AM FIC MULTIMERCADO,09.528.698/0001-97,0.022000000000000002,50000,0.2,Gustavo Barcelos Damasceno Daibert,15,128,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50824347.23,2019-01-31 00:00:00,19643876.28,25768234.64,16925330.13,44640914.46,34278277.06,27971197.15,0.035779237904,0.08502253429,0.250505470064,0.017038451011,0.018255621014000002,0.029667987077000003,0.004291639519,0.020653288817,0.08385606400500001,-0.19362257170500002,-0.064871542324,-0.22874331486900001,0.063210061628,-0.06863407603999999,0.09663015014899999,3.0,426455564.74666667
BAHIA AM FI RENDA FIXA REFERENCIADO DI,07.812.369/0001-48,0.0034999999999999996,50000,0.0,Marcelo Mendes de Castro,0,155,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,129027783.69,2019-02-01 00:00:00,9655249.1,-12461628.06,-29653389.21,135737124.99,138983652.07,137243203.0,0.029607305277,0.060443538653,0.159131982478,8.408896e-06,6.703568e-05,0.0012621499340000001,-0.001880293108,-0.00392570682,-0.007517423581,-0.199794504332,-0.089450537962,-0.320116802455,0.057038129001,-0.09321307167800001,0.0052566625629999995,1.0,129027783.69
BAHIA AM LONG BIASED FIC MULTIMERCADO,23.732.231/0001-95,0.022000000000000002,50000,0.2,Gustavo Barcelos Damasceno Daibert,24,37,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,351636505.5,2019-01-31 00:00:00,176083921.63,196446321.01,214972726.76,205071332.03,169055940.27,132272834.63,0.136270906058,0.201408318367,0.47519691991199997,0.14526173935099998,0.134491049971,0.131831877669,0.104783307673,0.137039072895,0.308547513853,-0.093130903551,0.051514241753,-0.004051865021,0.16370172978199998,0.047751708037,0.321321599997,3.0,426455564.74666667
BAHIA AM VALUATION FIC AÇÕES,09.635.172/0001-06,0.022000000000000002,50000,0.2,Gustavo Barcelos Damasceno Daibert,24,102,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,876905841.51,2019-01-31 00:00:00,159029998.27,314018127.86,515844364.36,675126318.98,603614331.1,435552140.76,0.20319417149,0.210798691326,0.5325859702160001,0.220237962412,0.207001835485,0.20281462250600002,0.171706573105,0.146429445854,0.36593656415700004,-0.026207638117999997,0.060904614712,0.053337185283,0.23062499521399998,0.057142080996,0.378710650301,3.0,426455564.74666667
BANESTES BTG PACTUAL ABSOLUTO INSTITUCIONAL FIC AÇÕES,08.018.849/0001-02,0.03,5000,0.0,Vitor Lopes Duarte,25,63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,27842798.15,2019-01-31 00:00:00,6937143.03,14463750.28,12440963.93,19375715.6,16156415.27,12186477.58,0.26190642362100003,0.215252277805,0.55970100662,0.206271275175,0.194487680593,0.172945236774,0.23041882523600002,0.150883032333,0.393051600561,0.032504614012,0.065358201191,0.080452221687,0.289337247345,0.061595667475000004,0.405825686704,8.0,348180452.17249995
