Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets,dbsc_1,agglomerative_1,hierarchy_1,kmeans_1,kmeans_2
ATHENA TOTAL RETURN II FIC AÇÕES,23.186.344/0001-32,0.035,5000,0.0,André Sarmento Vainer,24,40,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,88439605.01,2019-01-31 00:00:00,-7343165.06,2586594.15,51184636.14,77925849.25,80181037.42,61022658.92,0.25199466101900003,0.126929995365,0.394055117601,0.142988439729,0.139231839651,0.12594116516099998,0.220507062633,0.06256074989299999,0.22740571154199998,0.02259285141,-0.022964081249,-0.08519366733200001,0.279425484742,-0.026726614965,0.24017979768599998,1.0,88439605.01,1,6,1,3,6
ATLAS ONE FIC AÇÕES,13.083.227/0001-90,0.025,20000,0.2,Thomas de Mello e Souza,24,89,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,56016648.48,2019-01-31 00:00:00,12541770.87,27816770.86,39319770.86,41680794.45,35847155.15,21667176.49,0.223798700404,0.202873421116,0.483622209446,0.187003223133,0.16895612338,0.151613225927,0.192311102018,0.138504175644,0.316972803387,-0.005603109205,0.052979344502,0.004373424513,0.251229524127,0.049216810785999994,0.32974688953000003,1.0,56016648.48,-1,7,1,3,7
AVANTGARDE CAPITAL FI MULTIMERCADO,22.588.975/0001-15,0.025,5000,0.2,Luciano Boudjoukian França,21,43,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2917567.63,2019-01-31 00:00:00,-1043936.77,-1213215.47,523272.66,3224233.16,3557696.25,3252467.28,0.11128748239,0.042382308674,0.298766434915,0.115501078873,0.117962399983,0.108125896087,0.079799884005,-0.021986936798,0.13211702885600002,-0.118114327219,-0.10751176794,-0.180482350018,0.13871830611400002,-0.111274301656,0.144891115,1.0,2917567.63,0,2,2,0,1
AWX EQUILIBRIUM FIC MULTIMERCADO,20.378.135/0001-00,0.0017,10000,0.2,Ivan Kraiser,5,53,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9741036.38,2019-01-31 00:00:00,-626687.49,-1398451.78,-14366407.14,9689864.27,9762299.1,13232539.38,0.060828515755000014,0.106757223118,0.174604892217,0.028671284942,0.026430663152,0.077973177307,0.029340917369,0.042387977645,0.007955486158,-0.16857329385400002,-0.043136853496,-0.304643892716,0.08825933947799999,-0.046899387211999995,0.020729572302,2.0,49340767.625,0,2,2,0,1
AZ QUEST AÇÕES FIC AÇÕES,07.279.657/0001-89,0.025,10000,0.2,Alexandre Paixão Silvério,4,163,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,845160633.51,2019-01-31 00:00:00,185660421.68,473383800.83,560605056.39,642217716.15,513578505.35,327345610.78,0.204801713897,0.19758536597399998,0.547669357771,0.235555927068,0.22060250417,0.206839861173,0.173314115512,0.13321612050200002,0.381019951712,-0.024600095712,0.047691289360000014,0.068420572838,0.23223253762,0.043928755644,0.393794037856,5.0,540582250.194,1,0,1,3,6
AZ QUEST AZIMUT IMPACTO FIC MULTIMERCADO CRÉDITO PRIVADO,26.387.057/0001-89,0.03,1000,0.0,Laurence Mello,6,26,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,28282218.67,2019-01-31 00:00:00,4911445.2,9257026.74,19182418.63,21551108.48,18740716.84,14385871.62,0.030007915289999996,0.061146530974,0.16740197992900002,0.005895043817999999,0.006941502862,0.008267237941,-0.001479683095,-0.003222714498,0.00075257387,-0.19939389431899998,-0.08874754564,-0.311846805004,0.057438739014,-0.09251007935599999,0.013526660014,4.0,1563499122.4975,0,1,4,0,1
AZ QUEST EQUITY HEDGE FIC MULTIMERCADO,09.141.893/0001-60,0.025,5000,0.2,Alexandre Paixão Silvério,5,134,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260466192.36,2019-01-31 00:00:00,148535293.72,182813767.77,180570077.3,161392040.23,118870586.84,97676428.83,0.038253465025,0.083570207823,0.195110671213,0.024216473982,0.022081037874,0.022946706237,0.006765866640000001,0.019200962351,0.028461265154,-0.19114834458399999,-0.066323868791,-0.28413811372000003,0.06568428874900001,-0.070086402507,0.041235351298,5.0,540582250.194,0,2,2,0,1
AZ QUEST LEGAN TERMO FI MULTIMERCADO,22.681.798/0001-17,0.004,5000,0.1,Alexandre Paixão Silvério,6,41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121587188.91,2019-01-31 00:00:00,75777857.23,67516763.53,45141939.47,67783171.72,55707034.18,56012905.47,0.034687090998,0.070088846037,0.17701157738200002,0.001212662734,0.001087788741,0.001684315496,0.003199492613,0.005719600564999999,0.010362171323,-0.194714718611,-0.07980523057700001,-0.30223720755100003,0.062117914722,-0.083567764293,0.023136257466000003,5.0,540582250.194,0,2,2,0,1
AZ QUEST LUCE FIC RENDA FIXA CRÉDITO PRIVADO LP,23.556.185/0001-10,0.008,5000,0.0,Laurence Mello,1,37,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5608901947.86,2019-01-31 00:00:00,1789449963.43,2648332001.47,4583988125.03,4706359080.35,3866739536.26,2753669039.36,0.033758614044000004,0.068331620481,0.17673309053699998,0.000808661242,0.0007193854500000001,0.001721388298,0.002271015659,0.003962375009,0.010083684478,-0.195643195565,-0.08156245613299999,-0.30251569439599996,0.061189437768,-0.085324989849,0.022857770622000003,4.0,1563499122.4975,-1,5,4,2,2
AZ QUEST MISTRAL FIC MULTIMERCADO CRÉDITO PRIVADO,23.720.500/0001-01,0.013,5000,0.0,Laurence Mello,1,35,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,270896770.05,2019-01-31 00:00:00,59399731.43,83265129.09,133478397.05,235054951.97,212437385.25,190810923.15,0.035292948311,0.06962244766799999,0.178243387697,0.001373481577,0.001240517427,0.001942733473,0.003805349926,0.005253202196,0.011593981638,-0.19410886129799998,-0.080271628946,-0.301005397236,0.062723772034,-0.084034162662,0.024368067782,4.0,1563499122.4975,0,1,4,0,1
AZ QUEST SMALL MID CAPS FIC AÇÕES,11.392.165/0001-72,0.025,10000,0.2,Alexandre Paixão Silvério,22,109,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,861352878.26,2019-01-31 00:00:00,78543306.14,218941599.58,454412903.07,671718830.43,626600078.36,455704405.05,0.27414272724300004,0.245193875735,0.72538643735,0.228870939186,0.204622752117,0.202780334154,0.242655128858,0.18082463026299997,0.558737031291,0.044740917634,0.095299799121,0.246137652417,0.301573550966,0.091537265405,0.571511117434,5.0,540582250.194,-1,3,2,3,3
AZ QUEST TOP LONG BIASED FIC AÇÕES,13.974.750/0001-06,0.025,10000,0.2,Alexandre Paixão Silvério,24,87,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,614344357.93,2019-01-31 00:00:00,299993866.75,394233269.84,466505010.64,339895496.42,255699410.08,161862205.2,0.26384299660300004,0.30552971086700004,0.729735246867,0.24606164976999997,0.215256379637,0.214686415153,0.232355398218,0.241160465395,0.5630858408080001,0.034441186994,0.155635634253,0.250486461934,0.291273820326,0.15187310053699998,0.5758599269520001,5.0,540582250.194,-1,7,1,3,7
AZ QUEST VALORE FI RENDA FIXA CRÉDITO PRIVADO,19.782.311/0001-88,0.015,5000,0.0,Laurence Mello,4,57,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,345915553.41,2019-01-31 00:00:00,127557085.71,180547527.59,245663807.31,285241213.29,231204111.01,166408995.27,0.035539721837,0.069865265242,0.180363882185,0.0015661689060000002,0.001490816366,0.002213972839,0.004052123451999999,0.005496019770000001,0.013714476125999998,-0.19386208777199998,-0.08002881137199999,-0.298884902748,0.062970545561,-0.083791345088,0.02648856227,4.0,1563499122.4975,0,1,4,2,2
AZ QUEST YIELD FIC RENDA FIXA LP,16.599.968/0001-16,0.015,10000,0.2,Sérgio Luiz da Silva,1,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197186488.32,2019-01-31 00:00:00,-17597723.21,-38003442.78,-14175557.85,193386580.92,205830357.59,199844500.21,0.039665111760999995,0.060681329595,0.179775202834,0.007715606632999999,0.007715995992,0.035259747471,0.008177513374999999,-0.003687915878,0.013125796775,-0.189736697848,-0.08921274701899999,-0.299473582099,0.067095935484,-0.092975280735,0.025899882919,1.0,197186488.32,0,1,4,2,2
AZUL QUANTITATIVO FI MULTIMERCADO,11.690.100/0001-03,0.01,5000,0.2,Carlos Alberto Saraiva,2,105,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763433.86,2019-01-31 00:00:00,-2756536.87,-29957840.46,-140319328.84,3943388.97,9530059.39,46623915.43,0.012888434575,0.009414985328000001,0.07160187125,0.006630469351999999,0.011653406340999999,0.020589032839,-0.01859916381,-0.054954260145,-0.09504753480900001,-0.216513375034,-0.14047909128699998,-0.407646913683,0.040319258299,-0.144241625003,-0.08227344866599999,2.0,1486025.725,0,2,2,0,1
B3 MARGEM GARANTIA FIC RENDA FIXA REFERENCIADO DI,08.627.607/0001-08,0.005,0,0.0,Cícero Augusto Vieira Neto,0,143,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45172925.85,2019-02-01 00:00:00,-20745433.59,-20283401.52,-37918577.45,59172499.55,65658768.54,63659024.26,0.028599043688,0.05834090135300001,0.153705457895,4.7878271000000006e-05,0.000132114458,0.00123989556,-0.002888554697,-0.006028344119,-0.012943948164,-0.200802765921,-0.091553175261,-0.325543327038,0.056029867412,-0.09531570897700001,-0.00016986201999999998,1.0,45172925.85,0,1,4,2,2
BAHIA AM FIC MULTIMERCADO,09.528.698/0001-97,0.022,50000,0.2,Gustavo Barcelos Damasceno Daibert,15,128,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50824347.23,2019-01-31 00:00:00,19643876.28,25768234.64,16925330.13,44640914.46,34278277.06,27971197.15,0.035779237904,0.08502253429,0.250505470064,0.017038451011000003,0.018255621014,0.029667987077000007,0.004291639519,0.020653288817,0.08385606400500001,-0.193622571705,-0.064871542324,-0.228743314869,0.063210061628,-0.06863407603999999,0.096630150149,3.0,426455564.7466666,0,2,2,0,1
BAHIA AM FI RENDA FIXA REFERENCIADO DI,07.812.369/0001-48,0.0035,50000,0.0,Marcelo Mendes de Castro,0,155,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129027783.69,2019-02-01 00:00:00,9655249.1,-12461628.06,-29653389.21,135737124.99,138983652.07,137243203.0,0.029607305277,0.060443538653,0.159131982478,8.408895999999999e-06,6.703568e-05,0.001262149934,-0.0018802931080000001,-0.00392570682,-0.0075174235809999995,-0.19979450433200002,-0.089450537962,-0.32011680245499996,0.057038129001,-0.093213071678,0.005256662563,1.0,129027783.69,0,1,4,2,2
BAHIA AM LONG BIASED FIC MULTIMERCADO,23.732.231/0001-95,0.022,50000,0.2,Gustavo Barcelos Damasceno Daibert,24,37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,351636505.5,2019-01-31 00:00:00,176083921.63,196446321.01,214972726.76,205071332.03,169055940.27,132272834.63,0.136270906058,0.201408318367,0.475196919912,0.14526173935099998,0.134491049971,0.13183187766899998,0.10478330767300001,0.137039072895,0.308547513853,-0.093130903551,0.051514241753000005,-0.0040518650209999995,0.16370172978199998,0.047751708037,0.321321599997,3.0,426455564.7466666,-1,3,2,0,1
BAHIA AM VALUATION FIC AÇÕES,09.635.172/0001-06,0.022,50000,0.2,Gustavo Barcelos Damasceno Daibert,24,102,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,876905841.51,2019-01-31 00:00:00,159029998.27,314018127.86,515844364.36,675126318.98,603614331.1,435552140.76,0.20319417149,0.210798691326,0.5325859702160001,0.220237962412,0.207001835485,0.202814622506,0.171706573105,0.146429445854,0.365936564157,-0.026207638118,0.060904614711999996,0.053337185283,0.230624995214,0.057142080996,0.37871065030100004,3.0,426455564.7466666,1,0,1,3,6
BANESTES BTG PACTUAL ABSOLUTO INSTITUCIONAL FIC AÇÕES,08.018.849/0001-02,0.03,5000,0.0,Vitor Lopes Duarte,25,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27842798.15,2019-01-31 00:00:00,6937143.03,14463750.28,12440963.93,19375715.6,16156415.27,12186477.58,0.26190642362100003,0.21525227780499998,0.55970100662,0.206271275175,0.194487680593,0.172945236774,0.230418825236,0.15088303233300002,0.393051600561,0.032504614012,0.065358201191,0.080452221687,0.289337247345,0.061595667475,0.405825686704,8.0,348180452.17249995,1,6,1,3,6
BANESTES INSTITUCIONAL FI RENDA FIXA,05.357.507/0001-10,0.002,50000,0.0,Vitor Lopes Duarte,0,191,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,211005504.56,2019-01-31 00:00:00,145837.2,-31904132.98,-5894318.06,188480821.52,196271554.9,199182312.72,0.157692265706,0.115961313665,0.285083676181,0.06982985052400001,0.06644127241299999,0.087244479906,0.126204667321,0.051592068192,0.118434270122,-0.07170954390300001,-0.033932762949,-0.194165108752,0.18512308943,-0.037695296664999996,0.131208356266,8.0,348180452.17249995,-1,1,4,2,0
BANESTES INVESTIDOR AUTOMÁTICO FI RENDA FIXA CURTO PRAZO,00.838.267/0001-52,0.03,100,0.0,Vitor Lopes Duarte,0,279,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,454521734.54,2019-01-31 00:00:00,76840819.15,76298225.71,188060324.86,442339985.66,409377019.95,353569999.83,0.016330270408999998,0.033341719806,0.099715855622,2.9026979999999997e-06,6.766264000000001e-05,0.001235750521,-0.015157327976,-0.031027525666999997,-0.066933550437,-0.2130715392,-0.116552356808,-0.379532929311,0.043761094132,-0.120314890524,-0.054159464293,8.0,348180452.17249995,2,1,4,2,0
BANESTES INVEST MONEY FI RENDA FIXA,00.838.269/0001-41,0.01,1000,0.0,Vitor Lopes Duarte,0,279,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46337098.64,2019-01-31 00:00:00,-9291204.14,15783073.59,34580532.44,52767106.59,47860767.19,34918993.97,0.025885456683,0.052816018989000006,0.13980544344100002,7.234484e-06,5.7789053000000004e-05,0.001165653324,-0.005602141702,-0.011553226483,-0.026843962618,-0.20351635292599998,-0.097078057625,-0.339443341492,0.053316280406,-0.100840591341,-0.014069876474,8.0,348180452.17249995,2,1,4,2,0
BANESTES LIQUIDEZ FI RENDA FIXA REFERENCIADO DI,20.230.719/0001-26,0.002,500000,0.0,Vitor Lopes Duarte,0,55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,951522491.41,2019-01-31 00:00:00,1929661.99,66747968.28,715708130.45,1004238808.08,930201486.98,822409256.24,0.033722495085,0.069679591835,0.17951038990600002,0.000369802841,0.000425825043,0.001395938414,0.0022348967000000003,0.005310346363,0.012860983847,-0.19567931452399998,-0.080214484779,-0.299738395027,0.061153318809,-0.083977018495,0.02563506999,8.0,348180452.17249995,0,1,4,2,2
BANESTES VALORES FIC RENDA FIXA REFERENCIADO DI,19.170.160/0001-07,0.005,50000,0.0,Vitor Lopes Duarte,0,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,594876675.81,2019-01-31 00:00:00,21150038.25,44201978.5,499616570.8,582434734.53,554443590.63,488602260.71,0.032066305180000004,0.06625400140599999,0.17181337055100002,0.000365904549,0.000422158569,0.001377786785,0.000578706794,0.001884755933,0.005163964492000001,-0.19733550442899997,-0.083640075208,-0.307435414382,0.059497128903,-0.08740260892400001,0.017938050635,8.0,348180452.17249995,0,1,4,2,2
BANESTES VIP DI FIC RENDA FIXA REFERENCIADO DI,01.587.403/0001-41,0.008,5000,0.0,Vitor Lopes Duarte,0,265,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,482281949.41,2019-01-31 00:00:00,-29054.35,-480043.01,-57118967.28,481652213.74,468195104.15,450006174.74,0.030392740797,0.06279133982099999,0.16489946161199998,0.00035961990399999995,0.000415441318,0.001413588595,-0.001094857588,-0.001577905652,-0.001749944447,-0.199009068812,-0.087102736794,-0.314349323321,0.057823564521,-0.09086527050999997,0.011024141695999998,8.0,348180452.17249995,0,1,4,2,2
BANESTES VITÓRIA 500 FIC RENDA FIXA REFERENCIADO DI,00.838.266/0001-08,0.015,500,0.0,Vitor Lopes Duarte,0,279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17055364.86,2019-01-31 00:00:00,-144234.31,-2763962.15,-4440334.76,17146688.3,17797281.72,18724416.41,0.025530653280000003,0.052796145983,0.143585818734,0.00035046099900000005,0.000404800057,0.00141590151,-0.005956945106,-0.011573099489,-0.023063587326,-0.203871156329,-0.097097930631,-0.33566296619999997,0.052961477003,-0.100860464347,-0.010289501182,8.0,348180452.17249995,0,1,4,2,2
BANPARA FIC RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO LP,08.215.807/0001-53,0.005,100,0.0,Albano Franco,0,147,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,49511068.25,2019-02-01 00:00:00,-605482.11,-2361342.21,-3791998.98,48643113.45,49230002.78,48502066.19,0.030856381393,0.062797816455,0.163514627252,0.000185038765,0.000218408383,0.0013178755610000002,-0.000631216992,-0.0015714290169999998,-0.003134778807,-0.19854542821600002,-0.087096260159,-0.315734157681,0.058287205116999995,-0.090858793875,0.009639307337,3.0,2168407139.6600003,0,1,4,2,2
BANPARÁ TRADICIONAL FIC MULTIMERCADO,00.857.361/0001-59,0.0225,5000,0.0,José Zitelmann Falcão Vieira,22,279,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11760904.55,2019-01-31 00:00:00,-2063326.49,-5188859.88,-10316319.06,13289106.75,14428954.61,16084372.01,0.007378267075,0.030926377498,0.125161745873,0.030470087584,0.021913607878,0.015631843537,-0.024109331310000003,-0.033442867974,-0.041487660186,-0.22202354253400003,-0.118967699116,-0.35408703905999994,0.034809090799,-0.12273023283199999,-0.028713574043,11.0,314170871.2154545,0,2,2,0,1
BANRISUL ABSOLUTO FI RENDA FIXA LP,21.743.480/0001-50,0.0015,500000,0.0,Roberto Balestrin,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,794592484.58,2019-01-31 00:00:00,169796907.61,253120245.81,209662805.12,717349293.66,604210634.31,545202744.3,0.030667717973,0.062442071041000004,0.163287769616,5.0684106e-05,8.624175999999999e-05,0.0012576221269999998,-0.000819880412,-0.001927174432,-0.0033616364430000003,-0.198734091636,-0.087452005574,-0.315961015317,0.058098541697,-0.09121453929,0.0094124497,21.0,390423128.3571428,0,1,4,2,2
BANRISUL AÇÕES FI AÇÕES,88.198.056/0001-43,0.05,100,0.0,Roberto Balestrin,4,566,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,45709576.24,2019-01-31 00:00:00,-1088884.84,-9870247.66,3279995.07,37183434.14,40202453.67,36600275.2,0.248076512601,0.195702624751,0.648012353911,0.17188613631799998,0.163250593758,0.186408331618,0.216588914216,0.131333379279,0.481362947852,0.018674702992,0.045808548137,0.16876356897800002,0.275507336325,0.042046014421000005,0.494137033996,21.0,390423128.3571428,-1,6,1,3,6
BANRISUL AUTOMÁTICO FI RENDA FIXA CURTO PRAZO,01.353.260/0001-03,0.055,20,0.0,Roberto Balestrin,0,269,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,439959389.18,2019-02-01 00:00:00,-3442280.57,25560224.86,62269469.95,404094665.17,420688984.55,396718731.63,0.003435215695,0.007299908371,0.045050411019,2.4041644e-05,7.1654386e-05,0.0012390076029999998,-0.02805238269,-0.05706933710100001,-0.12159899504,-0.225966593914,-0.142594168243,-0.434198373914,0.030866039419,-0.146356701959,-0.108824908896,21.0,390423128.3571428,2,1,4,2,0
BANRISUL DIVIDENDOS FI AÇÕES,10.199.934/0001-58,0.015,100,0.0,Roberto Balestrin,4,125,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15243689.71,2019-01-31 00:00:00,1079710.93,4150582.41,7264336.08,11922726.28,11712529.98,8817823.99,0.267677233492,0.159703196347,0.529459125096,0.19896227281599999,0.19073951290199997,0.19254808396899997,0.236189635107,0.095333950875,0.362809719037,0.038275423883,0.009809119732999999,0.050210340163,0.29510805721600003,0.006046586017,0.37558380518,21.0,390423128.3571428,1,6,1,3,6
BANRISUL FIC RENDA FIXA SIMPLES,23.863.573/0001-44,0.015,100,0.0,Roberto Balestrin,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14621204.83,2019-01-31 00:00:00,6279438.8,7858384.25,9141025.1,12076127.1,10174912.42,8158922.8,0.023203519635,0.044538521038,0.12170200603800001,0.000346308755,0.00030298165,0.001224907331,-0.00828407875,-0.019830724434,-0.044947400021000006,-0.206198289974,-0.10535555557600002,-0.35754677889500003,0.050634343359,-0.109118089292,-0.032173313878,21.0,390423128.3571428,3,1,4,2,2
BANRISUL FLEX FI RENDA FIXA CRÉDITO PRIVADO LP,08.960.978/0001-07,0.005,50000,0.0,Roberto Balestrin,0,136,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,353043546.08,2019-01-31 00:00:00,-33891777.59,-45365521.57,-119407747.61,362379474.42,372713826.85,386953844.46,0.031211122509,0.063365496221,0.167284316632,0.001853125386,0.002152359673,0.002859269398,-0.000276475876,-0.001003749252,0.000634910573,-0.1981906871,-0.08652858039400001,-0.311964468301,0.058641946233,-0.09029111411,0.013408996717,21.0,390423128.3571428,0,1,4,2,2
BANRISUL FLEX PLUS FI RENDA FIXA CRÉDITO PRIVADO LP,16.844.934/0001-40,0.005,50000,0.0,Roberto Balestrin,3,75,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51750186.08,2019-01-31 00:00:00,-6968388.5,-20051436.43,-34556754.82,54642099.95,58893273.76,66313598.58,0.0295018425,0.060075776314,0.16147966568299998,0.0005686619970000001,0.0007721059960000001,0.001764275039,-0.001985755885,-0.004293469159,-0.005169740376,-0.199899967109,-0.08981830029999999,-0.31776911925,0.05693266622400001,-0.093580834016,0.0076043457680000015,21.0,390423128.3571428,0,1,4,2,2
BANRISUL FOCO FI RENDA FIXA REFERENCIADO IMA-B LP,16.844.890/0001-58,0.005,50000,0.0,Roberto Balestrin,1,75,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30450464.47,2019-01-31 00:00:00,3328241.03,-2348491.88,-13971455.76,22673910.01,25694172.03,32322301.55,0.132520055529,0.128361424252,0.277973785082,0.055084571423,0.052623710091,0.07406396429499999,0.10103245714400001,0.06399217877999999,0.111324379023,-0.09688175408,-0.021532652362,-0.201274999851,0.159950879253,-0.025295186078,0.124098465167,21.0,390423128.3571428,-1,1,4,2,2
BANRISUL FOCO IDKA IPCA 2A FI RENDA FIXA,21.007.180/0001-03,0.002,50000,0.0,Roberto Balestrin,1,52,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,517152517.43,2019-01-31 00:00:00,95938660.45,118875241.87,148423850.93,422985366.0,410297545.29,354960971.93,0.058909352736,0.094418079391,0.227603224696,0.019580232262,0.023378891173999997,0.025113334548,0.027421754351,0.030048833919,0.060953818636999994,-0.17049245687300002,-0.05547599722299999,-0.25164556023699997,0.08634017646,-0.059238530939,0.073727904781,21.0,390423128.3571428,0,1,4,2,2
